36,TRX,ae432a50634c26a05ea82f8d0115ec4cf1a0738667ce772b35c3fd4992fba070,25 Feb 2022 1:6:51,4364680,211041080,211.04108
37,TRX,090219c7cbb60f5f31fa42c3a0f692b63f41afb8847e33411ffa215ae6014d9a,25 Feb 2022 1:7:21,4364680,215405760,215.40576
38,TRX,d8b09e7b6b59f06fe25936d0287381788f8af3d14fc1ce07a50c2b2923c6e0d7,25 Feb 2022 1:7:36,4364680,219770440,219.77044
39,TRX,c7f9ea44f4008e1fc8cf438175e5c2e489577d608963f81dc101bf5b230da39b,25 Feb 2022 1:8:9,10099900,229870340,229.87034
40,TRX,1aeab2aa885da066657b55ec3569f2c1a933804c802cf7cca74d32945ed393d9,25 Feb 2022 1:8:15,3224240,233094580,233.09458
41,TRX,e799ac1a9d2c732c96167bae676918386096b25965bea1d6d0b35f3dc096ea4a,25 Feb 2022 1:9:3,4364680,237459260,237.45926
42,TRX,6f6325cea675e249b8bfeebbc05e834da5b28fa4d7db067fc8d9a3087ab314ab,25 Feb 2022 1:9:9,4364680,241823940,241.82394
43,TRX,dfd52906b9e4a7c84d59b504c6cbd49dc789d83040fd1e00cd14e7d611f96460,25 Feb 2022 1:9:30,9267900,251091840,251.09184
44,TRX,524441e8ec9d01b1fe4ee7e067089ab177037fe203390a6e4cf6081010afcccf,25 Feb 2022 1:10:6,4364680,255456520,255.45652
45,TRX,c86801b51b560893f80b3c466bfab148ac1ed1f9e4524614d48db608dafe9150,25 Feb 2022 1:10:15,4364680,259821200,259.8212
46,TRX,49a22ab81f3145a7c2639b83b585a6d6d4e739687ee190912555e6244f6650b0,25 Feb 2022 1:10:30,4364680,264185880,264.18588
47,TRX,b9f073c0bbdc3ac50369a04bb49e2c1361fd0794d8f6987adc3b711cfc01d201,25 Feb 2022 1:10:36,9267900,273453780,273.45378
48,TRX,080109c0727342d279c3cf7d7e58fff6c2537fd8b6615d559b311f50903e2fa1,25 Feb 2022 1:11:12,4364680,277818460,277.81846
49,TRX,163e6f4ac71631e8f66770cc91673174c0231d8de0a0ef1b491c582bc3436dba,25 Feb 2022 1:11:48,10099900,287918360,287.91836
50,TRX,170c87507dc2db949340593073187c527b309ff6b0d74eb3cd20b52e97b31e70,25 Feb 2022 1:13:15,4364680,292283040,292.28304
51,TRX,93c723cfa8a69e45415a87bdad61528b5cf70d21f4af280039a548b38f7bff33,25 Feb 2022 1:13:48,9267900,301550940,301.55094
52,TRX,99fce36deb3a7eb6b1ee3366309ab827b691d98ed895f02b1fd791cafc0d166e,25 Feb 2022 1:14:21,9267900,310818840,310.81884
53,TRX,005d5752b9cd83ed5816c5c37ee3f48b6ed1d1426fd9e8daf3ef9ca7f01ab8e9,25 Feb 2022 1:15:33,4364680,315183520,315.18352
54,TRX,362c695b2e73ffdbd8c4e6cfa7cf8cdd7c7a763abb36926826967b3dc434c5e9,25 Feb 2022 1:15:36,4364680,319548200,319.5482
55,TRX,7972424ce143fe655a84ebac7ec5c3b1b89c07dd295d574cdcefec317a98b2de,25 Feb 2022 1:15:51,4364680,323912880,323.91288
56,TRX,3435e88f9ba0d2ab51f6a739d95ad9bedf4e6b75a33919dcced241eb4d422c3c,25 Feb 2022 1:16:27,4364680,328277560,328.27756
57,TRX,c18f553397375b5dc05bc4ac31988d69cddc89bf9abd052652aff54e321b5c8e,25 Feb 2022 1:17:33,10099900,338377460,338.37746
58,TRX,71828cd7aa6a8f1ae11bd4d960819477b9b83f25ec01ffdf7d8e76c94b253b8f,25 Feb 2022 1:17:33,4364680,342742140,342.74214
59,TRX,842680383e25fa70d826fada18e9f16c14de4421392a7b526c80906a6fbd67e7,25 Feb 2022 1:17:39,4364680,347106820,347.10682
60,TRX,00470c223970abce44c6787bd1887d139caf5decb76c5ea023a22123dea6b5a2,25 Feb 2022 1:19:12,4364680,351471500,351.4715
61,TRX,f867263ee4116175fe5b2cfaf722d9409be7d7149e689ba2ef22627ce07d34fb,25 Feb 2022 1:20:54,4364680,355836180,355.83618
62,TRX,9bc0b1275e32b116350b8e9bae7662959634365cdd7d4cad7ba3beae75b3bc16,25 Feb 2022 1:22:3,4364680,360200860,360.20086
63,TRX,75fd7cb91df4a9158a329c289f310147a32d2d49aa25e005eda7a43d7517649f,25 Feb 2022 1:22:36,4364680,364565540,364.56554
64,TRX,4c6c312e50f401d40175e8b9d3e5f5cd990ca1afec1bc8225c25e4275feacafb,25 Feb 2022 1:22:42,4364680,368930220,368.93022
65,TRX,4fcec2b466872436296906738c8cfbe395081522f5905702741dbf86e2af1bc4,25 Feb 2022 1:23:27,4364680,373294900,373.2949
66,TRX,f428e46b708d29ec80b7ca6dba9a8f630dbcfedd348b5b3246b836ade2f4d140,25 Feb 2022 1:23:48,10099900,383394800,383.3948
67,TRX,845c7b9c3e303f12cbe4130c793a43ed57c803b4e7ec6e6ccd9ed7cd5fab21b1,25 Feb 2022 1:24:30,3904920,387299720,387.29972
68,TRX,417503d32964e6930c08a44f225c3b30f340a8749be89112f83ae0af49da59cf,25 Feb 2022 1:26:15,4364680,391664400,391.6644
69,TRX,58543b5610a0520a05c8200afef3de72fe3fe4452d161766241cfbc338b0b6c9,25 Feb 2022 1:26:45,4364680,396029080,396.02908
70,TRX,67dd451d2676e09d1d8ba4db1a5c39aa10dc1778350f40501a8c1aee503053fd,25 Feb 2022 1:29:42,0,396029080,396.02908
71,TRX,853cce36b20748f14d3a336c47a4cfa8f04ef7e3668d8a79b0d89d8967eb53f9,25 Feb 2022 1:29:51,4364680,400393760,400.39376
72,TRX,644bb9fc4c5cb0ab86c20b945f71d7a7755ab795c837959b7efd28d2e16838b7,25 Feb 2022 1:31:15,3218360,403612120,403.61212
73,TRX,dc7c904be845bc8a11cba861c727e3419675302d919be13b16163b15a67f8f4d,25 Feb 2022 1:31:24,4364680,407976800,407.9768
74,TRX,04ca027d5858fbdc7c613fb00e3c8a81fb0c556a983de338f92ca03e2656a334,25 Feb 2022 1:31:27,9267900,417244700,417.2447
75,TRX,652d0702b3bed492e1ac9a68f4b54e82de0828d4b236a5aa06f4911e7ff2c762,25 Feb 2022 1:31:54,4364680,421609380,421.60938
76,TRX,f7a781fc1fa57f601ff43a4f95818d8f69743ed51aaff1ec404ee51bb0556ddc,25 Feb 2022 1:32:18,3216120,424825500,424.8255
77,TRX,ef064c5bd6b86545d330f3cb81c837f4fbd8dc2573c23b82479660de41f080ed,25 Feb 2022 1:32:21,3214720,428040220,428.04022
78,TRX,b0d1010166a28753baf64232ba937dec089aad6110521baf7dd1cddc12fd8dae,25 Feb 2022 1:32:36,0,428040220,428.04022
79,TRX,63f998718fb06514bd8538b5dca59dcf735576165ffd5784cd57e5b8765d9077,25 Feb 2022 1:33:6,4364680,432404900,432.4049
80,TRX,0a122c527ede190cfa0700d6273d21466c33f010db1b90069409516053dc0c65,25 Feb 2022 1:33:15,10099900,442504800,442.5048
81,TRX,208891af1193cd821d943faa8b6fa67eaf548a2d427057f51d869bd2fbf4b1ba,25 Feb 2022 1:33:51,4364680,446869480,446.86948
82,TRX,f9670f191bb1e3006a62c1482832bb4da2f65807931de50010996589d508f38d,25 Feb 2022 1:33:54,4364680,451234160,451.23416
83,TRX,aea6b1968d21f31ac0433930b6d97b7228f338abc42b4b4d35859442b5bfeb93,25 Feb 2022 1:33:54,4364680,455598840,455.59884
84,TRX,d76a8441227795f1b7a95f30140f249f6fc0fba185f03411d9011b3c6ed0b4d8,25 Feb 2022 1:34:0,4364680,459963520,459.96352
85,TRX,34ffefbac60a7927c2bce7b907cb9e3905c1b55cf4b563e009acc8428fa8cf53,25 Feb 2022 1:34:42,4364680,464328200,464.3282
86,TRX,806caf4c7d5e96946d4a09f841229b2f3eee3a95f26982449a9b2a7390f4c277,25 Feb 2022 1:34:45,10099900,474428100,474.4281
87,TRX,8954e164c625a846ea69489ebbf92a1a7bf63c1e00a0a1b9efe1baf4282b0940,25 Feb 2022 1:36:54,8364680,482792780,482.79278
88,TRX,ee0ff1608e274a475654f0a2417bfc501edcdced0dc3af960eabb343f926a983,25 Feb 2022 1:38:0,4364680,487157460,487.15746
89,TRX,d763c508caccf4d7ef74ec11d7df2ec309ca64b2c0daa002b2ba06be07921263,25 Feb 2022 1:40:0,4364680,491522140,491.52214
90,TRX,c4d973b2a7d636f1422925681cf863acdcc89111b0ccac62882227c07a4715f1,25 Feb 2022 1:40:9,9267900,500790040,500.79004
91,TRX,645aad0d4675d80d4a572e981f4bb04c3db12367c4fd25288a1662c727f163a2,25 Feb 2022 1:40:45,4364680,505154720,505.15472
92,TRX,2530a4e6ed23e9ea079e102dcb5d96db9d000e9852a1fc8dd2d4888a4b18d421,25 Feb 2022 1:42:6,0,505154720,505.15472
93,TRX,f02264183836e7ce33a473d268c22cef33b6cf5c97300bba655cca863bd2b110,25 Feb 2022 1:43:30,0,505154720,505.15472
94,TRX,45cf381da312c314605cd200965afbf752711b44834cb146c04f0fe17d31d2b8,25 Feb 2022 1:45:18,10099900,515254620,515.25462
95,TRX,a7951953b6bdbf89721d671c4faffa5784886e920c8a28eb9b7443005caf10f4,25 Feb 2022 1:45:57,9267900,524522520,524.52252
96,TRX,c9037c7133ab5c817ee4fe6972caaeee1c17644bebe3e2382b67a171b80d5b3e,25 Feb 2022 1:46:33,4364680,528887200,528.8872
97,TRX,723b5b609da505bd84d710b6cad08a5ee39630c090da4baa6b3dee4258353633,25 Feb 2022 1:46:42,3916680,532803880,532.80388
98,TRX,63e8d699cd70ce61db846a3cf4e3c4389c8e9175f62186e140b71feb5b41ea01,25 Feb 2022 1:46:45,4364680,537168560,537.16856
99,TRX,6afed1279fed05a917e974fa32da7d14fd90e2d7c563d52d2b1fcbd5452645f2,25 Feb 2022 1:47:12,4364680,541533240,541.53324
100,TRX,dc7f3c97215db0197ae0fae97821dfc94e008216e0237d4f929464c8d4cf8328,25 Feb 2022 1:49:27,4364680,545897920,545.89792
101,TRX,8a4d4dedf146468429f6ddd16ac93661700433141708071970f8dfc5269abd3a,25 Feb 2022 1:50:36,4364680,550262600,550.2626
